scenario,year,p95-p50,p05-p50,variable
ssp370-lowNTCF-aerchemmip,2096,0.10724827300214201,-0.07110159383773401,ch4
ssp370-lowNTCF-aerchemmip,2097,0.10853861028159398,-0.07197160565965999,ch4
ssp370-lowNTCF-aerchemmip,2098,0.11000758407007,-0.072664133790589,ch4
ssp370-lowNTCF-aerchemmip,2099,0.11138020228072698,-0.073449534274896,ch4
ssp370-lowNTCF-aerchemmip,2100,0.11272249396674203,-0.07425327830276499,ch4
ssp370-lowNTCF-gidden,2020,0.0,0.0,ch4
ssp370-lowNTCF-gidden,2021,0.0010776922728999998,-0.0007843754204100001,ch4
ssp370-lowNTCF-gidden,2022,0.002163438817283,-0.0015664354261729998,ch4
ssp370-lowNTCF-gidden,2023,0.0031994575084910003,-0.0023440854809100003,ch4
ssp370-lowNTCF-gidden,2024,0.00421211428612,-0.0030352373355510007,ch4
ssp370-lowNTCF-gidden,2025,0.005193402346337002,-0.0036044621192719995,ch4
ssp370-lowNTCF-gidden,2026,0.005954453876020999,-0.004132973855899001,ch4
ssp370-lowNTCF-gidden,2027,0.006766014084133002,-0.004500059635374001,ch4
ssp370-lowNTCF-gidden,2028,0.007474005551223999,-0.004821539307013999,ch4
